name,offer_price,original_price,off_now,total_ratings,total_reviews,rating,description,created_at
LG 123 cm (49 inch) Ultra HD (4K) LED Smart WebOS TV,68900,68990,0,6156,949,4.5,"['Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module only']",2022-09-25 23:07:15.041809+05:30
Lloyd 109 cm (43 inch) Ultra HD (4K) LED Smart Android TV,33400,60990,45% off,0,0,0,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product and 1 Year Additional Warranty on Panel']",2022-09-25 23:07:15.041809+05:30
NVY 81 cm (32 inch) HD Ready LED Smart Android Based TV,10990,21900,49% off,0,0,0,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Standard Manufacturer Warranty From NVY']",2022-09-25 23:07:15.042806+05:30
Adsun Frameless 80 cm (32 inch) HD Ready LED Smart Android Based TV,8099,29999,73% off,10816,1551,3.8,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'A+ Grade Panel', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-25 23:07:15.042806+05:30
aironova SMART LED TV 80 cm (32 inch) HD Ready LED Smart Android Based TV,8000,19999,59% off,0,0,0,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '2 Years of warranty']",2022-09-25 23:07:15.042806+05:30
MarQ by Flipkart Innoview 80 cm (32 inch) HD Ready LED Smart Android TV,16999,19999,15% off,6775,905,4.1,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-25 23:07:15.042806+05:30
Ossywud OSOM43TVSBLVR 110 cm (43 inch) HD Ready LED Smart Android Based TV with HDR 10 Dolby Audio & C...,20995,31999,34% off,0,0,0,"['Operating System: Android Based', 'HD Ready 1920 x 1080 Pixels', '1 Year Warranty on Product']",2022-09-25 23:07:15.043807+05:30
"Dyanora 80 cm (32 inch) HD Ready LED TV with Noise Reduction, Cinema Zoom, Powerful Audio Box Speakers",6599,15999,58% off,694,98,3.9,"['HD Ready 1366 x 768 Pixels', '1 Year Manufacturer Warranty from the Date of Purchase']",2022-09-25 23:07:15.043807+05:30
SAMSUNG Series 5 123 cm (49 inch) Full HD LED TV,42990,66900,35% off,85,7,4.2,"['Full HD 1920 x 1080 Pixels', '1 Year Comprehensive and 1 Year Additional on Panel from Samsung']",2022-09-25 23:07:15.043807+05:30
iMEE Premium 60 cm (24 inch) HD Ready LED Smart TV,8499,12999,34% off,0,0,0,"['HD Ready 1366 X 768 Pixels', '1 Year Warranty from the Date of Purchase']",2022-09-25 23:07:15.044807+05:30
SAMSUNG 7 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV,50490,72900,30% off,0,0,0,"['Netflix|Disney+Hotstar|Youtube', 'Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 1 x USB', '1 Year Comprehensive Warranty on Product.']",2022-09-25 23:07:15.044807+05:30
Adsun Frameless 109 cm (43 inch) Full HD LED Smart Android Based TV,15299,39999,61% off,10816,1551,3.8,"['Operating System: Android Based', 'Full HD 1920 x 1080 Pixels', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-25 23:07:15.044807+05:30
Panasonic 80 cm (32 inch) HD Ready LED Smart TV,19990,23990,16% off,0,0,0,"['HD Ready 1366×768 Pixels', '1 Year remi Comprehensive Warranty and Additional 1 Year Warranty is Applicable on Panel/Module']",2022-09-25 23:07:15.661782+05:30
CORNEA Bezelless 110 cm (43 inch) Full HD LED Smart Android TV,19199,29999,36% off,0,0,0,"['Operating System: Android', 'Full HD 1920 x 1080 Pixels', '1 Year Standard Manufacturer Warranty From Cornea']",2022-09-25 23:07:15.661782+05:30
LumX Border Less 60 cm (24 inch) HD Ready LED TV,4999,17900,72% off,205,20,3.8,"['HD Ready 1366X768 Pixels', '1 Year Warranty on Product.']",2022-09-25 23:07:15.661782+05:30
SAMSUNG 80 cm (32 Inch) HD Ready LED Smart Tizen TV with 2022 Model,13499,18900,28% off,56574,5082,4.4,"['Operating System: Tizen', 'HD Ready 1366 x 768 Pixels', '1 Year Comprehensive Warranty on Product and 1 Year Additional Warranty On Panel']",2022-09-25 23:07:15.662783+05:30
LG 164 cm (65 inch) OLED Ultra HD (4K) Smart WebOS TV,290984,399000,27% off,0,0,0,"['Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on Panel/Module from the date of purchase.']",2022-09-25 23:07:15.662783+05:30
Panasonic 108 cm (43 inch) Ultra HD (4K) LED Smart TV,45847,56990,19% off,3,0,3.7,"['Ultra HD (4K) 3840 * 2160 Pixels', '1 Year on product']",2022-09-25 23:07:15.662783+05:30
Salora 140 cm (55 inch) Ultra HD (4K) LED Smart WebOS TV,36999,64990,43% off,0,0,0,"['Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Manufaturer Warranty from Salora']",2022-09-25 23:07:15.662783+05:30
Mi 4C 108 cm (43 inch) Full HD LED Smart Android TV,19999,34999,42% off,6044,449,4.3,"['Operating System: Android', 'Full HD 1920 x 1080 Pixels', '1 Year Warranty on Product and 2 Years on Panel']",2022-09-25 23:07:15.663783+05:30
Ossywud OSOM32TVSMR 80 cm (32 inch) HD Ready LED Smart Android Based TV with HDR 10 Dolby Audio & Clou...,10695,16999,37% off,0,0,0,"['Operating System: Android Based', 'HD Ready 1366 x 720 Pixels', '1 Year Warranty on Product']",2022-09-25 23:07:15.663783+05:30
Bush 102 cm (40 inch) Full HD LED Smart Android TV,13999,16999,17% off,0,0,0,"['Operating System: Android', 'Full HD 1920 x 1080 Pixels', '1 Year Warranty on Product']",2022-09-25 23:07:15.663783+05:30
LG 139.7 cm (55 inch) Ultra HD (4K) LED Smart TV,70200,79990,12% off,4,0,4,"['Ultra HD (4K) 3840 x 2160 Pixels', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module']",2022-09-25 23:07:15.664783+05:30
SAMSUNG Crystal 4K 108 cm (43 inch) Ultra HD (4K) LED Smart Tizen TV,28990,52900,45% off,8342,870,4.3,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Product Warranty and 1 Year Additional on Panel']",2022-09-25 23:07:15.664783+05:30
DACS D13X Bezel less 80 cm (32 inch) HD Ready LED Smart Android Based TV 2022 Edition,10999,19990,44% off,0,0,0,"['Operating System: Android Based', 'HD Ready 1366*768 Pixels', '1 Year Comprehensive Warranty and Additional 1 Year Warranty applicable on Panel Only.']",2022-09-25 23:07:15.664783+05:30
iMEE Signature 165 cm (65 inch) Ultra HD (4K) LED Smart Android TV,64999,74999,13% off,0,0,0,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty From the Date of Purchase']",2022-09-25 23:07:15.664783+05:30
iMEE Premium 60 cm (24 inch) HD Ready LED Smart TV,8499,12999,34% off,0,0,0,"['HD Ready 1366 X 768 Pixels', '1 Year Warranty from the Date of Purchase']",2022-09-25 23:07:15.665782+05:30
SAMSUNG Crystal 4K 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV,44999,69900,35% off,8342,870,4.3,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Product Warranty and 1 Year Additional on Panel']",2022-09-25 23:07:15.665782+05:30
iMEE Premium 60 cm (24 inch) HD Ready LED Smart TV,8499,12999,34% off,0,0,0,"['HD Ready 1366 X 768 Pixels', '1 Year Warranty from the Date of Purchase']",2022-09-25 23:07:15.665782+05:30
sun king 80.01 cm (32 inch) HD Ready LED TV,28499,49998,42% off,0,0,0,"['HD Ready 1366 x 768 Pixels', '2 Years International and Domestic Warranty from Sun King']",2022-09-25 23:07:15.665782+05:30
Nacson Series 8 80 cm (32 inch) HD Ready LED Smart Android Based TV,9990,25990,61% off,34,6,4.3,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Year* (1Year warranty on product + 2 year additional warranty on motherboard) , 3 months remote warranty']",2022-09-25 23:07:15.666783+05:30
Adsun 80 cm (32 inch) HD Ready LED TV,6653,16999,60% off,10816,1551,3.8,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-25 23:07:15.666783+05:30
VG 98 cm (39 inch) HD Ready LED TV,18990,26000,26% off,0,0,0,"['HD Ready 1366 X 768 Pixels', '1 + 2 Year']",2022-09-25 23:07:15.666783+05:30
Oxygen A2 165.1 cm (65 inch) Ultra HD (4K) LED Smart Android TV,69990,124990,44% off,0,0,0,"['Netflix|Prime Video|Youtube', 'Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', '1 Year Domestic Warranty on Product from Oxygen']",2022-09-25 23:07:15.666783+05:30
Oxygen A2 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV,32990,42990,23% off,0,0,0,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Domestic Warranty on Product from Oxygen']",2022-09-25 23:07:15.667783+05:30
SAMSUNG The Frame 138 cm (55 inch) QLED Ultra HD (4K) Smart Tizen TV,89990,144900,37% off,1219,167,4.2,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product and 1 Year Additional on Panel']",2022-09-25 23:07:15.667783+05:30
HUIDI 80 cm (32 Inch) HD Ready LED Smart Android Based TV with (Black) (2022 Model),7499,14999,50% off,5382,619,4,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Standard Manufacturer Warranty From Huidi']",2022-09-25 23:07:16.562177+05:30
"Dyanora 100 cm (40 inch) HD Ready LED Smart Android Based TV with Noise Reduction,Android 9.0,Google V...",12999,23999,45% off,760,117,4.1,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Manufacturer Warranty from the Date of Purchase']",2022-09-25 23:07:16.562177+05:30
Adsun 98.9 cm (39 inch) HD Ready LED Smart Android Based TV,11519,22999,49% off,10816,1551,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-25 23:07:16.562177+05:30
SAMSUNG 80 cm (32 Inch) HD Ready LED Smart Tizen TV with 2022 Model,13499,18900,28% off,56574,5082,4.4,"['Operating System: Tizen', 'HD Ready 1366 x 768 Pixels', '1 Year Comprehensive Warranty on Product and 1 Year Additional Warranty On Panel']",2022-09-25 23:07:16.562177+05:30
InnoQ Frameless 109 cm (43 inch) Full HD LED Smart Android Based TV with With Pixel Boost Engine & Thu...,13390,43990,69% off,3,0,1.3,"['Operating System: Android Based', 'Full HD 1920 x 1080 Pixels', '1 Year Limited Domestic Warranty']",2022-09-25 23:07:16.563176+05:30
SAMSUNG Crystal 4K Pro 146 cm (58 inch) Ultra HD (4K) LED Smart Tizen TV with Voice Search,83294,92678,10% off,8953,1048,4.4,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Product Warranty and 1 Year Additional on Panel']",2022-09-25 23:07:16.563176+05:30
Candes 60 cm (24 inch) HD Ready LED Smart Android TV,6990,17990,61% off,752,138,3.9,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Candes Domestic Warranty']",2022-09-25 23:07:16.563176+05:30
Mi 4C 108 cm (43 inch) Full HD LED Smart Android TV,19999,34999,42% off,6044,449,4.3,"['Operating System: Android', 'Full HD 1920 x 1080 Pixels', '1 Year Warranty on Product and 2 Years on Panel']",2022-09-25 23:07:16.563176+05:30
Yuwa FL Series 80 cm (32 inch) HD Ready LED Smart Android Based TV,7679,21990,65% off,24,1,3.4,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Standard Manufacturer Warranty From Yuwa']",2022-09-25 23:07:16.564177+05:30
SAMSUNG 108 cm (43 inch) Full HD LED Smart Tizen TV,28900,36900,21% off,28,3,4.3,"['Operating System: Tizen', 'Full HD 1920 x 1080 Pixels', '1 Year Comprehensive Manufacturer Warranty on Product and 1 Year Additional Warranty on Panel']",2022-09-25 23:07:16.564177+05:30
BeethoSOL 80 cm (32 inch) HD Ready LED Smart Android TV,7499,19000,60% off,13,2,3.5,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty']",2022-09-25 23:07:16.564177+05:30
SAMSUNG Crystal 4K 108 cm (43 inch) Ultra HD (4K) LED Smart Tizen TV,28990,52900,45% off,8342,870,4.3,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Product Warranty and 1 Year Additional on Panel']",2022-09-25 23:07:16.565176+05:30
Yuwa FL Series 80 cm (32 inch) HD Ready LED Smart Android Based TV,7487,20999,64% off,41,5,3.3,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Standard Manufacturer Warranty From Yuwa']",2022-09-25 23:07:16.565176+05:30
"Dyanora 127 cm (50 inch) Ultra HD (4K) LED Smart Android TV with Noise Reduction, Android 9.0, Google ...",24479,43999,44% off,760,117,4.1,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Manufacturer Warranty from the Date of Purchase.']",2022-09-25 23:07:16.565176+05:30
LumX 99 cm (40 inch) HD Ready LED Smart Android TV,10999,32990,66% off,205,20,3.8,"['Operating System: Android', 'HD Ready 1366X768P Pixels', '1 Year Warranty on Product.']",2022-09-25 23:07:16.565176+05:30
SAMSUNG Crystal 4K 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV,44999,69900,35% off,8342,870,4.3,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Product Warranty and 1 Year Additional on Panel']",2022-09-25 23:07:16.566176+05:30
Salora 109 cm (43 inch) Full HD LED Smart Android Based TV,18999,34000,44% off,0,0,0,"['Operating System: Android Based', 'Full HD 1920 x 1080 Pixels', '1 Year Manufaturer Warranty from Salora']",2022-09-25 23:07:16.566176+05:30
Weston 80 cm (32 inch) HD Ready LED Smart Android TV,10990,15990,31% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 720 Pixels', '1 Year Standard Manufacturer Warranty From Weston']",2022-09-25 23:07:16.566176+05:30
"smart s tech 9A 81.28 cm (32 inch) HD Ready 3D, Curved LED Smart Android TV",12199,17999,32% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', 'One year Home Warranty from Purchase date']",2022-09-25 23:07:16.566176+05:30
SAMSUNG The Frame 138 cm (55 inch) QLED Ultra HD (4K) Smart Tizen TV,89990,144900,37% off,1219,167,4.2,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product and 1 Year Additional on Panel']",2022-09-25 23:07:16.567176+05:30
Haier 80 cm (32 inch) HD Ready LED Android TV,14660,27990,47% off,11,0,3.7,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1Year Warranty Provided by the Manufacturer from Date of Purchase']",2022-09-25 23:07:16.567176+05:30
Lloyd 80 cm (32 inch) HD Ready LED Smart Android TV,18799,29990,37% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 year warranty']",2022-09-25 23:07:16.567176+05:30
Weston 108 cm (43 inch) Full HD LED Smart Android TV,25490,31490,19% off,0,0,0,"['Operating System: Android', 'Full HD 3480 x 2160 Pixels', '1 Year Standard Manufacturer Warranty From Weston']",2022-09-25 23:07:16.567176+05:30
Adsun 60 cm (24 inch) HD Ready LED TV,5088,12999,60% off,10816,1551,3.8,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-25 23:07:16.568176+05:30
Bush 80 cm (32 inch) HD Ready LED Smart TV,11500,12500,8% off,0,0,0,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-25 23:07:17.253488+05:30
Weston 80 cm (32 inch) HD Ready LED Smart Android TV,13490,19990,32% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 720 Pixels', '1 Year Standard Manufacturer Warranty From Weston']",2022-09-25 23:07:17.253488+05:30
LG 80 cm (32 inch) HD Ready LED Smart TV,21190,23990,11% off,71,9,4.2,"['HD Ready 1366 x 768 Pixels', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module']",2022-09-25 23:07:17.254488+05:30
Adsun 80 cm (32 inch) HD Ready LED Smart Android Based TV,7829,21999,64% off,10816,1551,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years of warranty']",2022-09-25 23:07:17.254488+05:30
Yuwa 24 HD 60 cm (24 inch) HD Ready LED TV,5299,10192,48% off,54,5,3.1,"['HD Ready 1366*768 Pixels', '1 Year Manufacturer Warranty']",2022-09-25 23:07:17.254488+05:30
Sharp 81 cm (32 inch) HD Ready LED TV,24950,25990,4% off,11,0,3.2,"['HD Ready 1280 x 720 Pixels', '1 Year India Warranty']",2022-09-25 23:07:17.255490+05:30
CORNEA Bezelless 218 cm (86 inch) Ultra HD (4K) LED Smart Android TV,191999,299999,36% off,0,0,0,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Standard Manufacturer Warranty From Cornea']",2022-09-25 23:07:17.255490+05:30
Adsun 80 cm (32 inch) HD Ready LED TV,6653,16999,60% off,10816,1551,3.8,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-25 23:07:17.255490+05:30
LG 164 cm (65 inch) Ultra HD (4K) LED Smart WebOS TV,102060,219990,53% off,3,1,5,"['Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on panel/module']",2022-09-25 23:07:17.256489+05:30
smart s tech 9A 81.28 cm (32 inch) HD Ready Curved LED Smart Android TV,12999,17999,27% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', 'One year Home Warranty from Purchase date']",2022-09-25 23:07:17.256489+05:30
Lloyd 127 cm (50 inch) Ultra HD (4K) LED Smart Android TV,42700,70490,39% off,0,0,0,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product and 1 Year Additional Warranty on Panel']",2022-09-25 23:07:17.256489+05:30
Adsun Frameless 80 cm (32 inch) HD Ready LED Smart Android Based TV,8099,29999,73% off,10816,1551,3.8,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'A+ Grade Panel', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-25 23:07:17.256489+05:30
smart s tech 60.96 cm (24 inch) Full HD Curved LED TV,6999,9999,30% off,0,0,0,"['Full HD 1080 Pixels', 'One year Warranty from Purchase date']",2022-09-25 23:07:17.257489+05:30
Weston 98 cm (40 inch) HD Ready LED Smart Android TV,18990,23490,19% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Standard Manufacturer Warranty From Weston']",2022-09-25 23:07:17.257489+05:30
CORNEA 60 cm (24 inch) HD Ready LED TV,6299,9999,37% off,0,0,0,"['HD Ready 1280 x 720 Pixels', '1 Year Warranty']",2022-09-25 23:07:17.257489+05:30
Adsun Frameless 109 cm (43 inch) Full HD LED Smart Android Based TV,15299,39999,61% off,10816,1551,3.8,"['Operating System: Android Based', 'Full HD 1920 x 1080 Pixels', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-25 23:07:17.257489+05:30
SAMSUNG Q60RAK 123 cm (49 inch) QLED Ultra HD (4K) Smart Tizen TV,93999,101900,7% off,44,5,4.6,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive and 1 Year Additional on Panel from Samsung']",2022-09-25 23:07:17.258491+05:30
LG 121.92 cm (48 inch) OLED Ultra HD (4K) Smart WebOS TV,104990,189990,44% off,6,0,3.3,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '40 rms Speaker Output', '120 Hz Refresh Rate', '4 x HDMI | 3 x USB', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on Panel/Module from the date of purchase.']",2022-09-25 23:07:17.258491+05:30
Lloyd 140 cm (55 inch) Ultra HD (4K) LED Smart Android TV,50900,89990,43% off,0,0,0,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product and 1 Year Additional Warranty on Panel']",2022-09-25 23:07:17.258491+05:30
Adsun 98.9 cm (39 inch) HD Ready LED Smart Android Based TV,11519,22999,49% off,10816,1551,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-25 23:07:17.259490+05:30
CORNEA 101 cm (40 inch) Full HD LED Smart Android TV,16999,24999,32% off,0,0,0,"['Operating System: Android', 'Full HD 1920 x 1080 Pixels', '1 Year Warranty']",2022-09-25 23:07:17.259490+05:30
TCL D311 79.97 cm (32 inch) HD Ready LED TV,14400,19990,27% off,4,1,3.5,"['HD Ready 1366 x 768 Pixels', '2 Year Product Warranty']",2022-09-25 23:07:17.259490+05:30
CORNEA Bezelless 139.7 cm (55 inch) Ultra HD (4K) LED Smart Android TV,35519,49999,28% off,0,0,0,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Standard Manufacturer Warranty From Cornea']",2022-09-25 23:07:17.259490+05:30
"Dyanora 60 cm (24 inch) HD Ready LED Smart Android Based TV with Noise Reduction, Android 9.0, Powerfu...",5999,12499,52% off,694,98,3.9,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Manufacturer Warranty from the Date of Purchase from Dyanora']",2022-09-25 23:07:17.260489+05:30
Haier Bezel Less Google Android TV - Smart AI Plus 80 cm (32 inch) HD Ready LED Smart Android TV,18249,22990,20% off,64,4,4,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Manufacturer Warranty']",2022-09-25 23:07:18.194977+05:30
Salora 98 cm (39 inch) HD Ready LED Smart Android Based TV,17999,27000,33% off,0,0,0,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Manufaturer Warranty from Salora']",2022-09-25 23:07:18.195977+05:30
iMEE Premium 80 cm (32 inch) HD Ready LED Smart Android TV with with SRS Surround Sound (BEE 5 Star),9499,18999,50% off,12,2,3.4,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty from the Date of Purchase']",2022-09-25 23:07:18.195977+05:30
SAMSUNG 80 cm (32 Inch) HD Ready LED Smart Tizen TV with 2022 Model,13499,18900,28% off,56574,5082,4.4,"['Operating System: Tizen', 'HD Ready 1366 x 768 Pixels', '1 Year Comprehensive Warranty on Product and 1 Year Additional Warranty On Panel']",2022-09-25 23:07:18.195977+05:30
JVC 4K SMART LED TV 109 cm (43 inch) Ultra HD (4K) LED Smart Android TV,26990,52000,48% off,0,0,0,"['Operating System: Android', 'Ultra HD (4K) 3840 X 2160 Pixels', '3 Year Warranty. 1 Year Manufacturer Comprehensive Warranty and Free additional 2 year Warranty from the date of purchase.']",2022-09-25 23:07:18.196978+05:30
Lloyd 108 cm (43 inch) Full HD LED Smart TV,29995,48990,38% off,0,0,0,"['Full HD 1920 x 1080 Pixels', '20 Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', '1 Year Warranty + 1 Year Additional Warranty On Panel From Lloyd']",2022-09-25 23:07:18.196978+05:30
iMEE Premium 102 cm (40 inch) HD Ready LED Smart Android TV with with SRS Surround Sound (BEE 5 Star),17399,29999,42% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty from the Date of Purchase']",2022-09-25 23:07:18.196978+05:30
Mi 4C 108 cm (43 inch) Full HD LED Smart Android TV,19999,34999,42% off,6044,449,4.3,"['Operating System: Android', 'Full HD 1920 x 1080 Pixels', '1 Year Warranty on Product and 2 Years on Panel']",2022-09-25 23:07:18.196978+05:30
iMEE Premium 102 cm (40 inch) HD Ready LED Smart Android TV with with SRS Surround Sound (BEE 5 Star),17399,29999,42% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty from the Date of Purchase']",2022-09-25 23:07:18.197977+05:30
iMEE Signature 140 cm (55 inch) Ultra HD (4K) LED Smart Android TV,48449,59999,19% off,0,0,0,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty From the Date of Purchase']",2022-09-25 23:07:18.197977+05:30
iMEE Premium 60 cm (24 inch) HD Ready LED Smart TV,8499,12999,34% off,0,0,0,"['HD Ready 1366 X 768 Pixels', '1 Year Warranty from the Date of Purchase']",2022-09-25 23:07:18.197977+05:30
SAMSUNG Crystal 4K 108 cm (43 inch) Ultra HD (4K) LED Smart Tizen TV,28990,52900,45% off,8342,870,4.3,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Product Warranty and 1 Year Additional on Panel']",2022-09-25 23:07:18.197977+05:30
iMEE Elite 80 cm (32 Inch) HD Ready LED Smart Android TV with with SRS Surround Sound (BEE 5 Star),14499,19999,27% off,4,0,3,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty from the Date of Purchase']",2022-09-25 23:07:18.198977+05:30
CORNEA 80 cm (32 inch) HD Ready LED Smart Android TV,11899,19999,40% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty']",2022-09-25 23:07:18.198977+05:30
Lloyd 126 cm (50 inch) Ultra HD (4K) LED Smart WebOS TV,42827,70490,39% off,0,0,0,"['Operating System: WebOS', 'Ultra HD (4K) 3840 X 2160 Pixels', '1 + 1 Year Warranty']",2022-09-25 23:07:18.198977+05:30
SAMSUNG Crystal 4K 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV,44999,69900,35% off,8342,870,4.3,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Product Warranty and 1 Year Additional on Panel']",2022-09-25 23:07:18.198977+05:30
iMEE Supreme 80 cm (32 inch) HD Ready LED Smart Android TV,13999,20999,33% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty From the Date of Purchase']",2022-09-25 23:07:18.199977+05:30
smart s tech 9A 81.28 cm (32 inch) HD Ready Curved LED Smart Android TV,12999,17999,27% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', 'One year Home Warranty from Purchase date']",2022-09-25 23:07:18.199977+05:30
smart s tech 127 cm (50 inch) Ultra HD (4K) LED Smart TV,27999,34999,20% off,0,0,0,"['Ultra HD (4K) 3840 x 2160 Pixels', 'One year Home Warranty from Purchase date']",2022-09-25 23:07:18.199977+05:30
Adsun Smart Series 60 cm (24 inch) HD Ready LED Smart Android Based TV,6240,18999,67% off,10816,1551,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-25 23:07:18.200977+05:30
smart s tech 9A 81.28 cm (32 inch) HD Ready Curved LED Smart Android TV 2022 Edition,13299,17999,26% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', 'One year Home Warranty from Purchase date']",2022-09-25 23:07:18.200977+05:30
