name,offer_price,original_price,off_now,total_ratings,total_reviews,rating,description,created_at
Adsun 80 cm (32 inch) HD Ready LED TV,6653,16999,60% off,10778,1544,3.8,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:33:04.766208+05:30
SAMSUNG 108 cm (43 inch) Full HD LED Smart Tizen TV,32490,38400,15% off,28,3,4.3,"['Operating System: Tizen', 'Full HD 1920 x 1080 Pixels', '1 Year Comprehensive Manufacturer Warranty on Product and 1 Year Additional Warranty on Panel']",2022-09-24 23:33:04.766208+05:30
Haier 139 cm (55 inch) Ultra HD (4K) LED Smart Android TV,50842,85990,40% off,0,0,0,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1Year Warranty Provided by the Manufacturer from Date of Purchase']",2022-09-24 23:33:04.767208+05:30
LG 2021 139.7 cm (55 inch) OLED Ultra HD (4K) Smart TV,151049,299990,49% off,24,2,4.5,"['Netflix|Disney+Hotstar|Youtube', 'Ultra HD (4K) 4K Pixels', '40W Speaker Output', '120 Hz Refresh Rate', '4 x HDMI | 3 x USB', 'OLED', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on Panel/Module from the date of purchase.']",2022-09-24 23:33:04.767208+05:30
Adsun Smart Series 60 cm (24 inch) HD Ready LED Smart Android Based TV,6240,18999,67% off,10778,1544,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-24 23:33:04.767208+05:30
LG 164 cm (65 inch) OLED Ultra HD (4K) Smart WebOS TV,290984,399000,27% off,0,0,0,"['Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on Panel/Module from the date of purchase.']",2022-09-24 23:33:05.545380+05:30
Panasonic 108 cm (43 inch) Ultra HD (4K) LED Smart TV,45847,56990,19% off,3,0,3.7,"['Ultra HD (4K) 3840 * 2160 Pixels', '1 Year on product']",2022-09-24 23:33:05.545380+05:30
CORNEA Bezelless 110 cm (43 inch) Full HD LED Smart Android TV,19199,29999,36% off,0,0,0,"['Operating System: Android', 'Full HD 1920 x 1080 Pixels', '1 Year Standard Manufacturer Warranty From Cornea']",2022-09-24 23:33:05.545380+05:30
Adsun Frameless 80 cm (32 inch) HD Ready LED Smart Android Based TV,8099,29999,73% off,10778,1544,3.8,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'A+ Grade Panel', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-24 23:33:05.545380+05:30
Salora 140 cm (55 inch) Ultra HD (4K) LED Smart WebOS TV,36999,64990,43% off,0,0,0,"['Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Manufaturer Warranty from Salora']",2022-09-24 23:33:05.546380+05:30
Ossywud OSOM32TVSMR 80 cm (32 inch) HD Ready LED Smart Android Based TV with HDR 10 Dolby Audio & Clou...,10695,16999,37% off,0,0,0,"['Operating System: Android Based', 'HD Ready 1366 x 720 Pixels', '1 Year Warranty on Product']",2022-09-24 23:33:05.546380+05:30
iMEE Premium 60 cm (24 inch) HD Ready LED Smart TV,8499,12999,34% off,0,0,0,"['HD Ready 1366 X 768 Pixels', '1 Year Warranty from the Date of Purchase']",2022-09-24 23:33:05.546380+05:30
Adsun 80 cm (32 inch) HD Ready LED TV,6653,16999,60% off,10778,1544,3.8,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:33:05.546380+05:30
Bush 102 cm (40 inch) Full HD LED Smart Android TV,13999,16999,17% off,0,0,0,"['Operating System: Android', 'Full HD 1920 x 1080 Pixels', '1 Year Warranty on Product']",2022-09-24 23:33:05.547380+05:30
iMEE Signature 165 cm (65 inch) Ultra HD (4K) LED Smart Android TV,64999,74999,13% off,0,0,0,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty From the Date of Purchase']",2022-09-24 23:33:05.547380+05:30
DACS D13X Bezel less 80 cm (32 inch) HD Ready LED Smart Android Based TV 2022 Edition,10999,19990,44% off,0,0,0,"['Operating System: Android Based', 'HD Ready 1366*768 Pixels', '1 Year Comprehensive Warranty and Additional 1 Year Warranty applicable on Panel Only.']",2022-09-24 23:33:05.547380+05:30
Adsun 98.9 cm (39 inch) HD Ready LED Smart Android Based TV,11519,22999,49% off,10778,1544,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:33:05.547380+05:30
iMEE Premium 60 cm (24 inch) HD Ready LED Smart TV,8499,12999,34% off,0,0,0,"['HD Ready 1366 X 768 Pixels', '1 Year Warranty from the Date of Purchase']",2022-09-24 23:33:05.548380+05:30
iMEE Premium 60 cm (24 inch) HD Ready LED Smart TV,8499,12999,34% off,0,0,0,"['HD Ready 1366 X 768 Pixels', '1 Year Warranty from the Date of Purchase']",2022-09-24 23:33:05.548380+05:30
sun king 80.01 cm (32 inch) HD Ready LED TV,28499,49998,42% off,0,0,0,"['HD Ready 1366 x 768 Pixels', '2 Years International and Domestic Warranty from Sun King']",2022-09-24 23:33:05.548380+05:30
Adsun 80 cm (32 inch) HD Ready LED Smart Android Based TV,7829,21999,64% off,10778,1544,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years of warranty']",2022-09-24 23:33:05.549380+05:30
Nacson Series 8 80 cm (32 inch) HD Ready LED Smart Android Based TV,9990,25990,61% off,34,6,4.3,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Year* (1Year warranty on product + 2 year additional warranty on motherboard) , 3 months remote warranty']",2022-09-24 23:33:05.549380+05:30
VG 98 cm (39 inch) HD Ready LED TV,18990,26000,26% off,0,0,0,"['HD Ready 1366 X 768 Pixels', '1 + 2 Year']",2022-09-24 23:33:05.549380+05:30
Oxygen A2 165.1 cm (65 inch) Ultra HD (4K) LED Smart Android TV,69990,124990,44% off,0,0,0,"['Netflix|Prime Video|Youtube', 'Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', '1 Year Domestic Warranty on Product from Oxygen']",2022-09-24 23:33:05.549380+05:30
Yuwa 24 HD 60 cm (24 inch) HD Ready LED TV,5299,10192,48% off,48,5,3,"['HD Ready 1366*768 Pixels', '1 Year Manufacturer Warranty']",2022-09-24 23:33:05.550381+05:30
Oxygen A2 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV,32990,42990,23% off,0,0,0,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Domestic Warranty on Product from Oxygen']",2022-09-24 23:33:05.550381+05:30
iMEE Elite 108 cm (43 inch) HD Ready LED Smart Android TV with with SRS Surround Sound (BEE 5 Star),21249,39999,46% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty from the Date of Purchase']",2022-09-24 23:33:05.550381+05:30
"Dyanora 80 cm (32 inch) HD Ready LED TV with Noise Reduction, Cinema Zoom, Powerful Audio Box Speakers",6599,15999,58% off,672,94,3.9,"['HD Ready 1366 x 768 Pixels', '1 Year Manufacturer Warranty from the Date of Purchase']",2022-09-24 23:33:05.550381+05:30
"Dyanora 127 cm (50 inch) Ultra HD (4K) LED Smart Android Based TV with Noise Reduction, Android 9.0, G...",23999,40999,41% off,9,1,4.7,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android Based', 'Ultra HD (4K) 3840 x 2160 Pixels', '40 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', 'IPS 4K', '1 Year Manufacturer Warranty from the Date of Purchase']",2022-09-24 23:33:05.551380+05:30
InnoQ Frameless 109 cm (43 inch) Full HD LED Smart Android Based TV with With Pixel Boost Engine & Thu...,13390,43990,69% off,3,0,1.3,"['Operating System: Android Based', 'Full HD 1920 x 1080 Pixels', '1 Year Limited Domestic Warranty']",2022-09-24 23:33:06.344486+05:30
HUIDI 80 cm (32 Inch) HD Ready LED Smart Android Based TV with (Black) (2022 Model),7499,14999,50% off,5375,620,4,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Standard Manufacturer Warranty From Huidi']",2022-09-24 23:33:06.345486+05:30
Candes 60 cm (24 inch) HD Ready LED Smart Android TV,6990,17990,61% off,718,135,3.9,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Candes Domestic Warranty']",2022-09-24 23:33:06.345486+05:30
Adsun 80 cm (32 inch) HD Ready LED Smart Android Based TV,7829,21999,64% off,10778,1544,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years of warranty']",2022-09-24 23:33:06.345486+05:30
BeethoSOL 80 cm (32 inch) HD Ready LED Smart Android TV,7499,19000,60% off,10,2,3.5,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty']",2022-09-24 23:33:06.345486+05:30
"Dyanora 127 cm (50 inch) Ultra HD (4K) LED Smart Android TV with Noise Reduction, Android 9.0, Google ...",24479,43999,44% off,760,117,4.1,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Manufacturer Warranty from the Date of Purchase.']",2022-09-24 23:33:06.346486+05:30
Yuwa FL Series 80 cm (32 inch) HD Ready LED Smart Android Based TV,7679,21990,65% off,22,1,3.3,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Standard Manufacturer Warranty From Yuwa']",2022-09-24 23:33:06.346486+05:30
Adsun Frameless 80 cm (32 inch) HD Ready LED Smart Android Based TV,8099,29999,73% off,10778,1544,3.8,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'A+ Grade Panel', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-24 23:33:06.346486+05:30
Yuwa 40 smart 102 cm (40 inch) Full HD LED Smart Android Based TV,10581,22500,52% off,480,48,3.8,"['Operating System: Android Based', 'Full HD 1920*1080 Pixels', '1 Year Manufacturer Warranty']",2022-09-24 23:33:06.346486+05:30
LumX 99 cm (40 inch) HD Ready LED Smart Android TV,10999,32990,66% off,205,20,3.8,"['Operating System: Android', 'HD Ready 1366X768P Pixels', '1 Year Warranty on Product.']",2022-09-24 23:33:06.347486+05:30
Salora 109 cm (43 inch) Full HD LED Smart Android Based TV,18999,34000,44% off,0,0,0,"['Operating System: Android Based', 'Full HD 1920 x 1080 Pixels', '1 Year Manufaturer Warranty from Salora']",2022-09-24 23:33:06.347486+05:30
Adsun 98.9 cm (39 inch) HD Ready LED Smart Android Based TV,11519,22999,49% off,10778,1544,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:33:06.347486+05:30
Yuwa FL Series 80 cm (32 inch) HD Ready LED Smart Android Based TV,7487,20999,64% off,41,5,3.3,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Standard Manufacturer Warranty From Yuwa']",2022-09-24 23:33:06.347486+05:30
Lloyd 80 cm (32 inch) HD Ready LED Smart Android TV,18799,29990,37% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 year warranty']",2022-09-24 23:33:06.348486+05:30
Haier 80 cm (32 inch) HD Ready LED Android TV,14660,27990,47% off,11,0,3.7,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1Year Warranty Provided by the Manufacturer from Date of Purchase']",2022-09-24 23:33:06.348486+05:30
Adsun 80 cm (32 inch) HD Ready LED TV,6653,16999,60% off,10778,1544,3.8,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:33:06.348486+05:30
Lloyd 147 cm (58 inch) Ultra HD (4K) LED Smart Android TV,60999,99990,38% off,0,0,0,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product and 1 Year Additional on Panel']",2022-09-24 23:33:06.348486+05:30
Weston 108 cm (43 inch) Full HD LED Smart Android TV,25490,31490,19% off,0,0,0,"['Operating System: Android', 'Full HD 3480 x 2160 Pixels', '1 Year Standard Manufacturer Warranty From Weston']",2022-09-24 23:33:06.349486+05:30
"smart s tech 9A 81.28 cm (32 inch) HD Ready 3D, Curved LED Smart Android TV 2022 Edition",12499,17999,30% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', 'One year Home Warranty from Purchase date']",2022-09-24 23:33:06.349486+05:30
Cellecor 60 cm (24 inch) HD Ready LED TV,6399,11999,46% off,0,0,0,"['HD Ready 1366 x 768 Pixels', '2 Year Standard Manufacturer Warranty From Cellecor']",2022-09-24 23:33:06.349486+05:30
Lloyd 164 cm (65 inch) Ultra HD (4K) LED Smart Android TV,75990,124990,39% off,0,0,0,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product and 1 Year Additional on Panel']",2022-09-24 23:33:06.349486+05:30
Weston 80 cm (32 inch) HD Ready LED Smart Android TV,10990,15990,31% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 720 Pixels', '1 Year Standard Manufacturer Warranty From Weston']",2022-09-24 23:33:06.350486+05:30
Bush 80 cm (32 inch) HD Ready LED Smart TV,11500,12500,8% off,0,0,0,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:33:06.350486+05:30
Cellecor 80 cm (32 inch) Full HD LED Smart Android TV,9699,17999,46% off,0,0,0,"['Operating System: Android', 'Full HD 1920 x 1080 Pixels', '1 Year Standard Manufacturer Warranty From Cellecor']",2022-09-24 23:33:06.350486+05:30
Lloyd 109 cm (43 inch) Ultra HD (4K) LED Smart WebOS TV,34900,50490,30% off,0,0,0,"['Operating System: WebOS', 'Ultra HD (4K) 3840x2160 $$pixels Pixels', '1 Year Standard Manufacturer Warranty + 1 Year Additional On Panel']",2022-09-24 23:33:07.207981+05:30
CORNEA 60 cm (24 inch) HD Ready LED TV,6299,9999,37% off,0,0,0,"['HD Ready 1280 x 720 Pixels', '1 Year Warranty']",2022-09-24 23:33:07.208982+05:30
Lloyd 127 cm (50 inch) Ultra HD (4K) LED Smart Android TV,42900,70490,39% off,0,0,0,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product and 1 Year Additional Warranty on Panel']",2022-09-24 23:33:07.208982+05:30
Adsun 80 cm (32 inch) HD Ready LED TV,6653,16999,60% off,10778,1544,3.8,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:33:07.208982+05:30
smart s tech 9A 81.28 cm (32 inch) HD Ready Curved LED Smart Android TV,12999,17999,27% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', 'One year Home Warranty from Purchase date']",2022-09-24 23:33:07.208982+05:30
smart s tech 60.96 cm (24 inch) Full HD Curved LED TV,6999,9999,30% off,0,0,0,"['Full HD 1080 Pixels', 'One year Warranty from Purchase date']",2022-09-24 23:33:07.209982+05:30
Yuwa 24 HD 60 cm (24 inch) HD Ready LED TV,5299,10192,48% off,48,5,3,"['HD Ready 1366*768 Pixels', '1 Year Manufacturer Warranty']",2022-09-24 23:33:07.209982+05:30
Adsun 80 cm (32 inch) HD Ready LED Smart Android Based TV,7829,21999,64% off,10778,1544,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years of warranty']",2022-09-24 23:33:07.209982+05:30
Weston 98 cm (40 inch) HD Ready LED Smart Android TV,18990,23490,19% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Standard Manufacturer Warranty From Weston']",2022-09-24 23:33:07.210982+05:30
LG 121.92 cm (48 inch) OLED Ultra HD (4K) Smart WebOS TV,104990,189990,44% off,6,0,3.3,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '40 rms Speaker Output', '120 Hz Refresh Rate', '4 x HDMI | 3 x USB', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on Panel/Module from the date of purchase.']",2022-09-24 23:33:07.210982+05:30
CORNEA Bezelless 139.7 cm (55 inch) Ultra HD (4K) LED Smart Android TV,35519,49999,28% off,0,0,0,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Standard Manufacturer Warranty From Cornea']",2022-09-24 23:33:07.210982+05:30
Adsun Frameless 80 cm (32 inch) HD Ready LED Smart Android Based TV,8099,29999,73% off,10778,1544,3.8,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'A+ Grade Panel', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-24 23:33:07.210982+05:30
Lloyd 140 cm (55 inch) Ultra HD (4K) LED Smart Android TV,50900,89990,43% off,0,0,0,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product and 1 Year Additional Warranty on Panel']",2022-09-24 23:33:07.211982+05:30
CORNEA 101 cm (40 inch) Full HD LED Smart Android TV,16999,24999,32% off,0,0,0,"['Operating System: Android', 'Full HD 1920 x 1080 Pixels', '1 Year Warranty']",2022-09-24 23:33:07.211982+05:30
Sharp 81 cm (32 inch) HD Ready LED TV,24950,25990,4% off,11,0,3.2,"['HD Ready 1280 x 720 Pixels', '1 Year India Warranty']",2022-09-24 23:33:07.211982+05:30
Adsun 98.9 cm (39 inch) HD Ready LED Smart Android Based TV,11519,22999,49% off,10778,1544,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:33:07.211982+05:30
iMEE Premium 102 cm (40 inch) HD Ready LED Smart Android TV with with SRS Surround Sound (BEE 5 Star),14789,29999,50% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty from the Date of Purchase']",2022-09-24 23:33:07.212982+05:30
Lloyd 80 cm (31.4 inch) HD Ready LED TV,11000,22990,52% off,22,0,4,"['HD Ready 1366 x 768 Pixels', '3 Years Warranty']",2022-09-24 23:33:07.212982+05:30
TCL D311 79.97 cm (32 inch) HD Ready LED TV,14400,19990,27% off,4,1,3.5,"['HD Ready 1366 x 768 Pixels', '2 Year Product Warranty']",2022-09-24 23:33:07.212982+05:30
Cellecor 60 cm (24 inch) HD Ready LED TV,6399,11999,46% off,0,0,0,"['HD Ready 1366 x 768 Pixels', '2 Year Standard Manufacturer Warranty From Cellecor']",2022-09-24 23:33:07.213982+05:30
Nacson 102 cm (40 inch) Full HD LED Smart Android Based TV,18999,34990,45% off,7,0,3.6,"['Operating System: Android Based', 'Full HD 1920 x 1080 Pixels', '3 Year (1+2 year free Extended warranty), 3 months remote warranty']",2022-09-24 23:33:07.213982+05:30
CORNEA Bezelless 165 cm (65 inch) Ultra HD (4K) LED Smart Android TV,52799,74999,29% off,0,0,0,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Standard Manufacturer Warranty From Cornea']",2022-09-24 23:33:07.213982+05:30
JVC 108 cm (43 inch) Full HD LED Smart Android Based TV 2022 Edition,21241,27990,24% off,0,0,0,"['Operating System: Android Based', 'Full HD 1920x1080 Pixels', '2 Year Manufacturer Comprehensive Warranty from the date of purchase.']",2022-09-24 23:33:07.213982+05:30
Cellecor 80 cm (32 inch) Full HD LED Smart Android TV,9699,17999,46% off,0,0,0,"['Operating System: Android', 'Full HD 1920 x 1080 Pixels', '1 Year Standard Manufacturer Warranty From Cellecor']",2022-09-24 23:33:07.214982+05:30
iMEE Signature 140 cm (55 inch) Ultra HD (4K) LED Smart Android TV,48449,59999,19% off,0,0,0,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty From the Date of Purchase']",2022-09-24 23:33:07.912933+05:30
iMEE Elite 80 cm (32 Inch) HD Ready LED Smart Android TV with with SRS Surround Sound (BEE 5 Star),12324,19999,38% off,3,0,3.7,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty from the Date of Purchase']",2022-09-24 23:33:07.912933+05:30
CORNEA 80 cm (32 inch) HD Ready LED Smart Android TV,11899,19999,40% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty']",2022-09-24 23:33:07.912933+05:30
Adsun 80 cm (32 inch) HD Ready LED TV,6653,16999,60% off,10778,1544,3.8,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:33:07.913933+05:30
iMEE Premium 60 cm (24 inch) HD Ready LED Smart TV,8499,12999,34% off,0,0,0,"['HD Ready 1366 X 768 Pixels', '1 Year Warranty from the Date of Purchase']",2022-09-24 23:33:07.913933+05:30
Lloyd 126 cm (50 inch) Ultra HD (4K) LED Smart WebOS TV,42827,70490,39% off,0,0,0,"['Operating System: WebOS', 'Ultra HD (4K) 3840 X 2160 Pixels', '1 + 1 Year Warranty']",2022-09-24 23:33:07.913933+05:30
smart s tech 127 cm (50 inch) Ultra HD (4K) LED Smart TV,27999,34999,20% off,0,0,0,"['Ultra HD (4K) 3840 x 2160 Pixels', 'One year Home Warranty from Purchase date']",2022-09-24 23:33:07.914933+05:30
Adsun 98.9 cm (39 inch) HD Ready LED Smart Android Based TV,11519,22999,49% off,10778,1544,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:33:07.914933+05:30
smart s tech 9A 81.28 cm (32 inch) HD Ready Curved LED Smart Android TV 2022 Edition,13299,17999,26% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', 'One year Home Warranty from Purchase date']",2022-09-24 23:33:07.914933+05:30
smart s tech 9A 81.28 cm (32 inch) HD Ready Curved LED Smart Android TV,12999,17999,27% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', 'One year Home Warranty from Purchase date']",2022-09-24 23:33:07.914933+05:30
iMEE Supreme 80 cm (32 inch) HD Ready LED Smart Android TV,13999,20999,33% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty From the Date of Purchase']",2022-09-24 23:33:07.915933+05:30
Adsun 80 cm (32 inch) HD Ready LED Smart Android Based TV,7829,21999,64% off,10778,1544,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years of warranty']",2022-09-24 23:33:07.915933+05:30
iMEE Elite 80 cm (32 inch) HD Ready LED Smart Android TV with with SRS Surround Sound (BEE 5 Star),8924,19999,55% off,3,0,3.7,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty from the Date of Purchase']",2022-09-24 23:33:07.915933+05:30
"smart s tech 9A 81.28 cm (32 inch) HD Ready 3D, Curved LED Smart Android TV",12199,17999,32% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', 'One year Home Warranty from Purchase date']",2022-09-24 23:33:07.915933+05:30
JVC 80 cm (32 inch) HD Ready LED Smart Android TV,16990,21000,19% off,789,165,4.1,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1+2years']",2022-09-24 23:33:07.916933+05:30
Adsun Smart Series 60 cm (24 inch) HD Ready LED Smart Android Based TV,6240,18999,67% off,10778,1544,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-24 23:33:07.916933+05:30
iMEE Supreme 80 cm (32 inch) HD Ready LED Smart Android TV,13999,20999,33% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty From the Date of Purchase']",2022-09-24 23:33:07.916933+05:30
iMEE ElitePro 109 cm (43 inch) Full HD LED Smart Android TV,23999,40999,41% off,0,0,0,"['Operating System: Android', 'Full HD 1920 X 1080 Pixels', '1 Year Warranty from the Date of Purchase']",2022-09-24 23:33:07.916933+05:30
CORNEA Bezelless 190 cm (75 inch) Ultra HD (4K) LED Smart Android TV,102816,199999,48% off,0,0,0,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Standard Manufacturer Warranty From Cornea']",2022-09-24 23:33:07.917933+05:30
Adsun Frameless 80 cm (32 inch) HD Ready LED Smart Android Based TV,8099,29999,73% off,10778,1544,3.8,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'A+ Grade Panel', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-24 23:33:07.917933+05:30
iMEE ElitePro 109 cm (43 inch) Full HD LED Smart Android TV,23999,40999,41% off,0,0,0,"['Operating System: Android', 'Full HD 1920 X 1080 Pixels', '1 Year Warranty from the Date of Purchase']",2022-09-24 23:33:07.917933+05:30
iMEE ElitePro 109 cm (43 inch) Full HD LED Smart Android TV,23999,40999,41% off,0,0,0,"['Operating System: Android', 'Full HD 1920 X 1080 Pixels', '1 Year Warranty from the Date of Purchase']",2022-09-24 23:33:07.918933+05:30
Lloyd 80 cm (32 inch) HD Ready LED TV,18999,23000,17% off,0,0,0,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty']",2022-09-24 23:33:07.918933+05:30
Adsun 60 cm (24 inch) HD Ready LED TV,5088,12999,60% off,10778,1544,3.8,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-24 23:33:07.918933+05:30
RGL 99 cm (39 inch) Full HD LED Smart Android Based TV,15990,29990,46% off,7,0,3.3,"['Operating System: Android Based', 'Full HD 1920 x 1080 Pixels', '1 Year Warranty on Product']",2022-09-24 23:33:08.642625+05:30
Oxygen A2 127 cm (50 inch) Ultra HD (4K) LED Smart Android TV,39990,52990,24% off,0,0,0,"['Netflix|Prime Video|Youtube', 'Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', '1 Year Domestic Warranty on Product from Oxygen']",2022-09-24 23:33:08.642625+05:30
smart s tech 127 cm (50 inch) Ultra HD (4K) LED Smart TV,28488,36999,23% off,0,0,0,"['Ultra HD (4K) 3840 x 2160 Pixels', 'One year Home Warranty from Purchase date']",2022-09-24 23:33:08.642625+05:30
Adsun 80 cm (32 inch) HD Ready LED Smart Android Based TV,7829,21999,64% off,10778,1544,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years of warranty']",2022-09-24 23:33:08.643625+05:30
smart s tech 127 cm (50 inch) Ultra HD (4K) LED Smart TV,28488,36999,23% off,0,0,0,"['Ultra HD (4K) 3840 x 2160 Pixels', 'One year Home Warranty from Purchase date']",2022-09-24 23:33:08.643625+05:30
smart s tech 127 cm (50 inch) Ultra HD (4K) LED Smart TV,28486,36999,23% off,0,0,0,"['Ultra HD (4K) 3840 x 2160 Pixels', 'One year Home Warranty from Purchase date']",2022-09-24 23:33:08.643625+05:30
iMEE Elite 108 cm (43 inch) HD Ready LED Smart Android TV with with SRS Surround Sound (BEE 5 Star),19549,39999,51% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty from the Date of Purchase']",2022-09-24 23:33:08.643625+05:30
