name,offer_price,original_price,off_now,total_ratings,total_reviews,rating,description,created_at
Adsun 98.9 cm (39 inch) HD Ready LED Smart Android Based TV,11519,22999,49% off,10560,1515,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-23 22:51:04.529031+05:30
Haier 80 cm (32 inch) HD Ready LED Android TV,14660,27990,47% off,11,0,3.7,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1Year Warranty Provided by the Manufacturer from Date of Purchase']",2022-09-23 22:51:04.529031+05:30
Yuwa FL Series 80 cm (32 inch) HD Ready LED Smart Android Based TV,7487,20999,64% off,37,5,3.4,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Standard Manufacturer Warranty From Yuwa']",2022-09-23 22:51:04.530031+05:30
Lloyd 147 cm (58 inch) Ultra HD (4K) LED Smart Android TV,60999,99990,38% off,0,0,0,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product and 1 Year Additional on Panel']",2022-09-23 22:51:04.530031+05:30
Adsun Frameless 80 cm (32 inch) HD Ready LED Smart Android Based TV,8099,29999,73% off,10560,1515,3.8,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'A+ Grade Panel', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-23 22:51:04.530031+05:30
Candes 60 cm (24 inch) HD Ready LED TV 2021 Edition,5799,15990,63% off,69,8,3.9,"['Prime Video', 'HD Ready 1366 x 768 Pixels', '20 Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 2 x USB', '1 Year Candes Domestic Warranty']",2022-09-23 22:51:04.531031+05:30
Weston 80 cm (32 inch) HD Ready LED Smart Android TV,10990,15990,31% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 720 Pixels', '1 Year Standard Manufacturer Warranty From Weston']",2022-09-23 22:51:04.531031+05:30
Salora 109 cm (43 inch) Full HD LED Smart Android Based TV,18999,34000,44% off,0,0,0,"['Operating System: Android Based', 'Full HD 1920 x 1080 Pixels', '1 Year Manufaturer Warranty from Salora']",2022-09-23 22:51:04.531031+05:30
Adsun 80 cm (32 inch) HD Ready LED Smart Android Based TV,7829,21999,64% off,10560,1515,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years of warranty']",2022-09-23 22:51:04.531031+05:30
Lloyd 164 cm (65 inch) Ultra HD (4K) LED Smart Android TV,75990,124990,39% off,0,0,0,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product and 1 Year Additional on Panel']",2022-09-23 22:51:04.532031+05:30
Weston 108 cm (43 inch) Full HD LED Smart Android TV,25490,31490,19% off,0,0,0,"['Operating System: Android', 'Full HD 3480 x 2160 Pixels', '1 Year Standard Manufacturer Warranty From Weston']",2022-09-23 22:51:04.532031+05:30
Yuwa 24 HD 60 cm (24 inch) HD Ready LED TV,5299,10192,48% off,48,5,3,"['HD Ready 1366*768 Pixels', '1 Year Manufacturer Warranty']",2022-09-23 22:51:04.532031+05:30
"Dyanora 80 cm (32 inch) HD Ready LED Smart Android TV with Noise Reduction, Android 9.0, Powerful Audi...",7999,18999,57% off,593,81,3.8,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Manufacturer Warranty From The Date Of Purchase']",2022-09-23 22:51:04.533032+05:30
Weston 80 cm (32 inch) HD Ready LED Smart Android TV,13490,19990,32% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 720 Pixels', '1 Year Standard Manufacturer Warranty From Weston']",2022-09-23 22:51:04.533032+05:30
Lloyd 80 cm (32 inch) HD Ready LED Smart Android TV,18799,29990,37% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 year warranty']",2022-09-23 22:51:04.533032+05:30
Bush 80 cm (32 inch) HD Ready LED Smart TV,11500,12500,8% off,0,0,0,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-23 22:51:04.533032+05:30
"Dyanora 60 cm (24 inch) HD Ready LED Smart Android Based TV with Noise Reduction, Android 9.0, (1GB RA...",6499,12999,50% off,760,117,4.1,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Manufacturer Warranty from the Date of Purchase']",2022-09-23 22:51:04.534031+05:30
Lloyd 80 cm (31.4 inch) HD Ready LED TV,11000,22990,52% off,22,0,4,"['HD Ready 1366 x 768 Pixels', '3 Years Warranty']",2022-09-23 22:51:05.408562+05:30
RGL 80 cm (32 inch) Full HD LED Smart Android Based TV,13990,19500,28% off,2082,328,4,"['Operating System: Android Based', 'Full HD 1920 x 1080 Pixels', '1 Year Warranty']",2022-09-23 22:51:05.409561+05:30
Weston 98 cm (40 inch) HD Ready LED Smart Android TV,18990,23490,19% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Standard Manufacturer Warranty From Weston']",2022-09-23 22:51:05.409561+05:30
Adsun 80 cm (32 inch) HD Ready LED Smart Android Based TV,7829,21999,64% off,10560,1515,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years of warranty']",2022-09-23 22:51:05.409561+05:30
Lloyd 127 cm (50 inch) Ultra HD (4K) LED Smart Android TV,42599,70490,39% off,0,0,0,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product and 1 Year Additional Warranty on Panel']",2022-09-23 22:51:05.409561+05:30
Lloyd 140 cm (55 inch) Ultra HD (4K) LED Smart Android TV,50900,89990,43% off,0,0,0,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product and 1 Year Additional Warranty on Panel']",2022-09-23 22:51:05.410561+05:30
smart s tech 9A 81.28 cm (32 inch) HD Ready Curved LED Smart Android TV,12999,17999,27% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', 'One year Home Warranty from Purchase date']",2022-09-23 22:51:05.410561+05:30
Adsun Frameless 80 cm (32 inch) HD Ready LED Smart Android Based TV,8099,29999,73% off,10560,1515,3.8,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'A+ Grade Panel', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-23 22:51:05.410561+05:30
CORNEA Bezelless 139.7 cm (55 inch) Ultra HD (4K) LED Smart Android TV,35519,49999,28% off,0,0,0,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Standard Manufacturer Warranty From Cornea']",2022-09-23 22:51:05.410561+05:30
SAMSUNG Q60BAKL 125 cm (50 inch) QLED Ultra HD (4K) Smart Tizen TV,0,0,0,0,0,0,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product and 1 Year Additional on Panel']",2022-09-23 22:51:05.411561+05:30
LG 121.92 cm (48 inch) OLED Ultra HD (4K) Smart WebOS TV,104990,189990,44% off,6,0,3.3,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '40 rms Speaker Output', '120 Hz Refresh Rate', '4 x HDMI | 3 x USB', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on Panel/Module from the date of purchase.']",2022-09-23 22:51:05.411561+05:30
Adsun 98.9 cm (39 inch) HD Ready LED Smart Android Based TV,11519,22999,49% off,10560,1515,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-23 22:51:05.411561+05:30
SAMSUNG Q60RAK 123 cm (49 inch) QLED Ultra HD (4K) Smart Tizen TV,93999,101900,7% off,44,5,4.6,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive and 1 Year Additional on Panel from Samsung']",2022-09-23 22:51:05.411561+05:30
smart s tech 60.96 cm (24 inch) Full HD Curved LED TV,6999,9999,30% off,0,0,0,"['Full HD 1080 Pixels', 'One year Warranty from Purchase date']",2022-09-23 22:51:05.412561+05:30
CORNEA Bezelless 218 cm (86 inch) Ultra HD (4K) LED Smart Android TV,191999,299999,36% off,0,0,0,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Standard Manufacturer Warranty From Cornea']",2022-09-23 22:51:05.412561+05:30
Adsun 80 cm (32 inch) HD Ready LED TV,6653,16999,60% off,10560,1515,3.8,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-23 22:51:05.412561+05:30
Haier Bezel Less Google Android TV - Smart AI Plus 80 cm (32 inch) HD Ready LED Smart Android TV,18249,22990,20% off,64,4,4,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Manufacturer Warranty']",2022-09-23 22:51:05.413561+05:30
SAMSUNG BU8570UL 138 cm (55 inch) Ultra HD (4K) LED Smart Tizen TV,0,0,0,0,0,0,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive Warranty on Product and 1 Year Additional on Panel']",2022-09-23 22:51:05.413561+05:30
CORNEA 101 cm (40 inch) Full HD LED Smart Android TV,16999,24999,32% off,0,0,0,"['Operating System: Android', 'Full HD 1920 x 1080 Pixels', '1 Year Warranty']",2022-09-23 22:51:05.413561+05:30
"Dyanora 80 cm (32 inch) HD Ready LED Smart Android TV with Noise Reduction, Android 9.0, Powerful Audi...",7999,18999,57% off,593,81,3.8,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Manufacturer Warranty From The Date Of Purchase']",2022-09-23 22:51:05.413561+05:30
TCL D311 79.97 cm (32 inch) HD Ready LED TV,14400,19990,27% off,4,1,3.5,"['HD Ready 1366 x 768 Pixels', '2 Year Product Warranty']",2022-09-23 22:51:05.414561+05:30
CORNEA Bezelless 165 cm (65 inch) Ultra HD (4K) LED Smart Android TV,52799,74999,29% off,0,0,0,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Standard Manufacturer Warranty From Cornea']",2022-09-23 22:51:05.414561+05:30
JVC 108 cm (43 inch) Full HD LED Smart Android Based TV 2022 Edition,21241,27990,24% off,0,0,0,"['Operating System: Android Based', 'Full HD 1920x1080 Pixels', '2 Year Manufacturer Comprehensive Warranty from the date of purchase.']",2022-09-23 22:51:05.414561+05:30
"Dyanora 60 cm (24 inch) HD Ready LED Smart Android Based TV with Noise Reduction, Android 9.0, (1GB RA...",6499,12999,50% off,760,117,4.1,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Manufacturer Warranty from the Date of Purchase']",2022-09-23 22:51:05.414561+05:30
iMEE Premium 102 cm (40 inch) HD Ready LED Smart Android TV with with SRS Surround Sound (BEE 5 Star),14789,29999,50% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty from the Date of Purchase']",2022-09-23 22:51:06.219887+05:30
iMEE Premium 102 cm (40 inch) HD Ready LED Smart Android TV with with SRS Surround Sound (BEE 5 Star),14789,29999,50% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty from the Date of Purchase']",2022-09-23 22:51:06.220888+05:30
Lloyd 108 cm (43 inch) Full HD LED Smart TV,29995,48990,38% off,0,0,0,"['Full HD 1920 x 1080 Pixels', '20 Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', '1 Year Warranty + 1 Year Additional Warranty On Panel From Lloyd']",2022-09-23 22:51:06.220888+05:30
Adsun 80 cm (32 inch) HD Ready LED Smart Android Based TV,7829,21999,64% off,10560,1515,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years of warranty']",2022-09-23 22:51:06.220888+05:30
iMEE Elite 80 cm (32 Inch) HD Ready LED Smart Android TV with with SRS Surround Sound (BEE 5 Star),12324,19999,38% off,3,0,3.7,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty from the Date of Purchase']",2022-09-23 22:51:06.221889+05:30
iMEE Signature 140 cm (55 inch) Ultra HD (4K) LED Smart Android TV,48449,59999,19% off,0,0,0,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty From the Date of Purchase']",2022-09-23 22:51:06.221889+05:30
Lloyd 126 cm (50 inch) Ultra HD (4K) LED Smart WebOS TV,42827,70490,39% off,0,0,0,"['Operating System: WebOS', 'Ultra HD (4K) 3840 X 2160 Pixels', '1 + 1 Year Warranty']",2022-09-23 22:51:06.221889+05:30
Adsun 80 cm (32 inch) HD Ready LED TV,6653,16999,60% off,10560,1515,3.8,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-23 22:51:06.221889+05:30
CORNEA 80 cm (32 inch) HD Ready LED Smart Android TV,12499,19999,37% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty']",2022-09-23 22:51:06.222888+05:30
iMEE Premium 60 cm (24 inch) HD Ready LED Smart TV,8499,12999,34% off,0,0,0,"['HD Ready 1366 X 768 Pixels', '1 Year Warranty from the Date of Purchase']",2022-09-23 22:51:06.222888+05:30
smart s tech 9A 81.28 cm (32 inch) HD Ready Curved LED Smart Android TV 2022 Edition,13299,17999,26% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', 'One year Home Warranty from Purchase date']",2022-09-23 22:51:06.222888+05:30
Adsun 98.9 cm (39 inch) HD Ready LED Smart Android Based TV,11519,22999,49% off,10560,1515,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-23 22:51:06.223888+05:30
iMEE Supreme 80 cm (32 inch) HD Ready LED Smart Android TV,13999,20999,33% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty From the Date of Purchase']",2022-09-23 22:51:06.223888+05:30
smart s tech 127 cm (50 inch) Ultra HD (4K) LED Smart TV,27999,34999,20% off,0,0,0,"['Ultra HD (4K) 3840 x 2160 Pixels', 'One year Home Warranty from Purchase date']",2022-09-23 22:51:06.223888+05:30
iMEE Elite 80 cm (32 inch) HD Ready LED Smart Android TV with with SRS Surround Sound (BEE 5 Star),8924,19999,55% off,3,0,3.7,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty from the Date of Purchase']",2022-09-23 22:51:06.223888+05:30
Adsun Frameless 80 cm (32 inch) HD Ready LED Smart Android Based TV,8099,29999,73% off,10560,1515,3.8,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'A+ Grade Panel', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-23 22:51:06.224888+05:30
SAMSUNG 163 cm (65 inch) Ultra HD (4K) LED Smart Tizen TV,0,0,0,0,0,0,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Warranty on Product and 1 Year Warranty on Panel']",2022-09-23 22:51:06.224888+05:30
smart s tech 9A 81.28 cm (32 inch) HD Ready Curved LED Smart Android TV,12999,17999,27% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', 'One year Home Warranty from Purchase date']",2022-09-23 22:51:06.224888+05:30
"smart s tech 9A 81.28 cm (32 inch) HD Ready 3D, Curved LED Smart Android TV 2022 Edition",12499,17999,30% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', 'One year Home Warranty from Purchase date']",2022-09-23 22:51:06.224888+05:30
Yuwa 24 HD 60 cm (24 inch) HD Ready LED TV,5299,10192,48% off,48,5,3,"['HD Ready 1366*768 Pixels', '1 Year Manufacturer Warranty']",2022-09-23 22:51:06.225888+05:30
"smart s tech 9A 81.28 cm (32 inch) HD Ready 3D, Curved LED Smart Android TV",12199,17999,32% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', 'One year Home Warranty from Purchase date']",2022-09-23 22:51:06.225888+05:30
iMEE Supreme 80 cm (32 inch) HD Ready LED Smart Android TV,13999,20999,33% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty From the Date of Purchase']",2022-09-23 22:51:06.225888+05:30
JVC 80 cm (32 inch) HD Ready LED Smart Android TV,16990,21000,19% off,789,165,4.1,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1+2years']",2022-09-23 22:51:06.226887+05:30
"Dyanora 80 cm (32 inch) HD Ready LED Smart Android TV with Noise Reduction, Android 9.0, Powerful Audi...",7999,18999,57% off,593,81,3.8,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Manufacturer Warranty From The Date Of Purchase']",2022-09-23 22:51:06.226887+05:30
iMEE ElitePro 109 cm (43 inch) Full HD LED Smart Android TV,23999,40999,41% off,0,0,0,"['Operating System: Android', 'Full HD 1920 X 1080 Pixels', '1 Year Warranty from the Date of Purchase']",2022-09-23 22:51:06.899019+05:30
iMEE ElitePro 109 cm (43 inch) Full HD LED Smart Android TV,23999,40999,41% off,0,0,0,"['Operating System: Android', 'Full HD 1920 X 1080 Pixels', '1 Year Warranty from the Date of Purchase']",2022-09-23 22:51:06.899019+05:30
JVC 80 cm (32 inch) HD Ready LED Smart Android Based TV,12741,17490,27% off,0,0,0,"['Operating System: Android Based', 'HD Ready 1366x768 Pixels', '2 Year Manufacturer Comprehensive Warranty from the date of purchase.']",2022-09-23 22:51:06.900019+05:30
Adsun 80 cm (32 inch) HD Ready LED Smart Android Based TV,7829,21999,64% off,10560,1515,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years of warranty']",2022-09-23 22:51:06.900019+05:30
JVC 80 cm (32 inch) HD Ready LED Smart Android Based TV,13591,18890,28% off,0,0,0,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '2 Year 6 Months of Manufacturer Comprehensive Warranty from the date of purchase.']",2022-09-23 22:51:06.900019+05:30
RGL 80 cm (32 inch) HD Ready LED Smart Android Based TV,12990,19990,35% off,10,1,3.2,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-23 22:51:06.900019+05:30
RGL 99 cm (39 inch) Full HD LED Smart Android Based TV,15990,29990,46% off,7,0,3.3,"['Operating System: Android Based', 'Full HD 1920 x 1080 Pixels', '1 Year Warranty on Product']",2022-09-23 22:51:06.901019+05:30
Adsun Smart Series 60 cm (24 inch) HD Ready LED Smart Android Based TV,6240,18999,67% off,10560,1515,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-23 22:51:06.901019+05:30
Oxygen A2 127 cm (50 inch) Ultra HD (4K) LED Smart Android TV,39990,52990,24% off,0,0,0,"['Netflix|Prime Video|Youtube', 'Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '3 x HDMI | 2 x USB', '1 Year Domestic Warranty on Product from Oxygen']",2022-09-23 22:51:06.901019+05:30
smart s tech 127 cm (50 inch) Ultra HD (4K) LED Smart TV,28488,36999,23% off,0,0,0,"['Ultra HD (4K) 3840 x 2160 Pixels', 'One year Home Warranty from Purchase date']",2022-09-23 22:51:06.901019+05:30
smart s tech 127 cm (50 inch) Ultra HD (4K) LED Smart TV,28488,36999,23% off,0,0,0,"['Ultra HD (4K) 3840 x 2160 Pixels', 'One year Home Warranty from Purchase date']",2022-09-23 22:51:06.902019+05:30
Adsun 98.9 cm (39 inch) HD Ready LED Smart Android Based TV,11519,22999,49% off,10560,1515,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-23 22:51:06.902019+05:30
smart s tech 127 cm (50 inch) Ultra HD (4K) LED Smart TV,28486,36999,23% off,0,0,0,"['Ultra HD (4K) 3840 x 2160 Pixels', 'One year Home Warranty from Purchase date']",2022-09-23 22:51:06.902019+05:30
iMEE Supreme 80 cm (32 inch) HD Ready LED Smart Android TV,13999,20999,33% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty From the Date of Purchase']",2022-09-23 22:51:06.903019+05:30
iMEE Elite 108 cm (43 inch) HD Ready LED Smart Android TV with with SRS Surround Sound (BEE 5 Star),19549,39999,51% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty from the Date of Purchase']",2022-09-23 22:51:06.903019+05:30
Adsun 60 cm (24 inch) HD Ready LED TV,5088,12999,60% off,10560,1515,3.8,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-23 22:51:06.903019+05:30
iMEE Supreme 80 cm (32 inch) HD Ready LED Smart Android TV,13999,20999,33% off,0,0,0,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty From the Date of Purchase']",2022-09-23 22:51:06.903019+05:30
Thomson 9A Series 108 cm (43 inch) Full HD LED Smart Android TV with Bezel Less Display,13999,29999,53% off,75557,16476,4.4,"['Operating System: Android', 'Full HD 1920 x 1080 Pixels', '1 Year Warranty on Product & 6 Months on Accessories']",2022-09-23 22:51:06.904019+05:30
iFFALCON by TCL F53 79.97 cm (32 inch) HD Ready LED Smart Android TV with Android 11,8999,26990,66% off,11,6,4.6,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-23 22:51:06.904019+05:30
Adsun Frameless 80 cm (32 inch) HD Ready LED Smart Android Based TV,8099,29999,73% off,10560,1515,3.8,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'A+ Grade Panel', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-23 22:51:06.904019+05:30
SONY Bravia 108 cm (43 inch) Ultra HD (4K) LED Smart Google TV,45999,69900,34% off,685,152,4.6,"['Operating System: Google TV', 'Ultra HD (4K) 3840 x 2160 Pixels', ""1 Year Comprehensive warranty and 2 Years Additional warranty on Panel (Offer Valid for purchases between 22nd Sep'22 to 31 Oct'22)""]",2022-09-23 22:51:06.904019+05:30
SONY 164 cm (65 inch) Ultra HD (4K) LED Smart Android TV,107900,164900,34% off,0,0,0,"['Operating System: Android', 'Ultra HD (4K) 3840 × 2160 Pixels', '1 Year Warranty on Product from Sony']",2022-09-23 22:51:06.905019+05:30
TOSHIBA V35KP 80 cm (32 inch) HD Ready LED Smart Android TV with DTS Virtual X (2022 Model),11490,24990,54% off,751,169,4.4,"['Operating System: Android', 'HD Ready 1366 x 768 Pixels', '2 Years Comprehensive Warranty']",2022-09-23 22:51:06.905019+05:30
Adsun 80 cm (32 inch) HD Ready LED TV,6653,16999,60% off,10560,1515,3.8,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-23 22:51:06.905019+05:30
Vu Premium 108 cm (43 inch) Full HD LED Smart Android TV,22999,35000,34% off,1848,196,4.2,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android', 'Full HD 1920x1080 Pixels', '30W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 2 x USB', 'A+ Grade IPS Panel', '1 Year']",2022-09-23 22:51:07.691303+05:30
LG 127 cm (50 inch) Ultra HD (4K) LED Smart WebOS TV,58499,72990,19% off,16,0,4.3,"['Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on Panel/Module from the date of purchase.']",2022-09-23 22:51:07.691303+05:30
SONY 126 cm (50 Inch) Ultra HD (4K) LCD Smart Google TV,80630,114900,29% off,0,0,0,"['Operating System: Google TV', 'Ultra HD (4K) 3,840 x 2,160 Pixels', '1 Year Warranty']",2022-09-23 22:51:07.692303+05:30
Adsun 80 cm (32 inch) HD Ready LED TV,6653,16999,60% off,10560,1515,3.8,"['HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-23 22:51:07.692303+05:30
TCL P715 190 cm (75 inch) Ultra HD (4K) LED Smart Android TV with Full Screen & Handsfree Voice Contro...,103999,259990,59% off,955,102,4.3,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '2 Year Product Warranty']",2022-09-23 22:51:07.692303+05:30
Hisense 108 cm (43 inch) Full HD LED Smart TV,19990,32999,39% off,0,0,0,"['Full HD 1920*1080 Pixels', '1 year Brand Warranty']",2022-09-23 22:51:07.692303+05:30
"Hisense A73F Series 126 cm (50 inch) Ultra HD (4K) LED Smart Android TV with 102 W JBL Speakers, Dolby...",35999,59990,39% off,302,48,4.3,"['Operating System: Android', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive']",2022-09-23 22:51:07.693303+05:30
Adsun 98.9 cm (39 inch) HD Ready LED Smart Android Based TV,11519,22999,49% off,10560,1515,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '1 Year Warranty on Product']",2022-09-23 22:51:07.693303+05:30
LumX 80 cm (32 inch) HD Ready LED Smart Android TV,8799,27900,68% off,44,4,3.8,"['Operating System: Android', 'HD Ready 1366X768P Pixels', '1 Year Warranty on Product.']",2022-09-23 22:51:07.693303+05:30
RGL 55 cm (22 inch) Full HD LED HomeOS TV,5649,9990,43% off,2082,328,4,"['Operating System: HomeOS', 'Full HD 1920 x 1080 Pixels', '1 Year Warranty']",2022-09-23 22:51:07.694303+05:30
TCL S6500 Series 100.3 cm (40 inch) Full HD LED Smart Android TV,25699,39990,35% off,330,37,4.2,"['Operating System: Android', 'Full HD 1920 x 1080 Pixels', '2 Year Product Warranty']",2022-09-23 22:51:07.694303+05:30
Adsun 80 cm (32 inch) HD Ready LED Smart Android Based TV,7829,21999,64% off,10560,1515,3.8,"['Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '3 Years of warranty']",2022-09-23 22:51:07.694303+05:30
LG 108 cm (43 inch) Ultra HD (4K) LED Smart WebOS TV,47192,58990,20% off,325,52,4.5,"['Operating System: WebOS', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year LG India Comprehensive Warranty and additional 1 year Warranty is applicable on Panel/Module from the date of purchase.']",2022-09-23 22:51:07.694303+05:30
LumX Border Less 80 cm (32 inch) HD Ready LED TV,7699,23900,67% off,10,2,4.3,"['HD Ready 1366X768P Pixels', '1 Year Warranty on Product.']",2022-09-23 22:51:07.695303+05:30
SAMSUNG Series 8 123 cm (49 inch) Ultra HD (4K) LED Smart Tizen TV,129900,129900,0,17,0,4.4,"['Operating System: Tizen', 'Ultra HD (4K) 3840 x 2160 Pixels', '1 Year Comprehensive and 1 Year Additional on Panel from Samsung']",2022-09-23 22:51:07.695303+05:30
Adsun Frameless 80 cm (32 inch) HD Ready LED Smart Android Based TV,8099,29999,73% off,10560,1515,3.8,"['Netflix|Prime Video|Disney+Hotstar|Youtube', 'Operating System: Android Based', 'HD Ready 1366 x 768 Pixels', '20 W Speaker Output', '60 Hz Refresh Rate', '2 x HDMI | 1 x USB', 'A+ Grade Panel', '3 Years Standard Manufacturer Warranty from Adsun']",2022-09-23 22:51:07.695303+05:30
